#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
    2808 winlogon.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2808 winlogon.exe         0x000007fefd7b0000 True   True   True  \Windows\System32\apphelp.dll
    2808 winlogon.exe         0x000007fefdbd0000 True   True   True  \Windows\System32\mpr.dll
    2808 winlogon.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2808 winlogon.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2808 winlogon.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2808 winlogon.exe         0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    2808 winlogon.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    2808 winlogon.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2808 winlogon.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2808 winlogon.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2808 winlogon.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    2808 winlogon.exe         0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
    2808 winlogon.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2808 winlogon.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2808 winlogon.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2808 winlogon.exe         0x000007fefa920000 True   True   True  \Windows\System32\UXInit.dll
    2808 winlogon.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2908 taskhost.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2908 taskhost.exe         0x0000000002450000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    2908 taskhost.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    2908 taskhost.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    2908 taskhost.exe         0x000007fefb8e0000 True   True   True  \Windows\System32\dsrole.dll
    2908 taskhost.exe         0x000007fef9780000 True   True   True  \Windows\System32\netprofm.dll
    2908 taskhost.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2908 taskhost.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2908 taskhost.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2908 taskhost.exe         0x000007fefb120000 True   True   True  \Windows\System32\dimsjob.dll
    2908 taskhost.exe         0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    2908 taskhost.exe         0x000007fefb140000 True   True   True  \Windows\System32\HotStartUserAgent.dll
    2908 taskhost.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    2908 taskhost.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2908 taskhost.exe         0x00000000ff500000 True   False  True  \Windows\System32\taskhost.exe
    2908 taskhost.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2908 taskhost.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2908 taskhost.exe         0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
    2908 taskhost.exe         0x000007fefae00000 True   True   True  \Windows\System32\msutb.dll
    2908 taskhost.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2908 taskhost.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    2908 taskhost.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2908 taskhost.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2908 taskhost.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2908 taskhost.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2908 taskhost.exe         0x000007fefb2c0000 True   True   True  \Windows\System32\PlaySndSrv.dll
    2908 taskhost.exe         0x000007fefb700000 True   True   True  \Windows\System32\winmm.dll
    2908 taskhost.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2908 taskhost.exe         0x000007fefb130000 True   True   True  \Windows\System32\MsCtfMonitor.dll
    2908 taskhost.exe         0x000007fefb740000 True   True   True  \Windows\System32\taskschd.dll
    2908 taskhost.exe         0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
    2908 taskhost.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    2908 taskhost.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2908 taskhost.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2908 taskhost.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2908 taskhost.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    2908 taskhost.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2908 taskhost.exe         0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
    2908 taskhost.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    2908 taskhost.exe         0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    2908 taskhost.exe         0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
    3004 dwm.exe              0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    3004 dwm.exe              0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    3004 dwm.exe              0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
    3004 dwm.exe              0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    3004 dwm.exe              0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    3004 dwm.exe              0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    3004 dwm.exe              0x000007fef98a0000 True   True   True  \Windows\System32\d3d10_1core.dll
    3004 dwm.exe              0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    3004 dwm.exe              0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    3004 dwm.exe              0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    3004 dwm.exe              0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    3004 dwm.exe              0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    3004 dwm.exe              0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    3004 dwm.exe              0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    3004 dwm.exe              0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    3004 dwm.exe              0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    3004 dwm.exe              0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    3004 dwm.exe              0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    3004 dwm.exe              0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
    3004 dwm.exe              0x000007fef8f80000 True   True   True  \Windows\System32\dwmcore.dll
    3004 dwm.exe              0x00000000ff390000 True   False  True  \Windows\System32\dwm.exe
    3004 dwm.exe              0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    3004 dwm.exe              0x000007fefadd0000 True   True   True  \Windows\System32\dwmredir.dll
    3004 dwm.exe              0x000007fef8c00000 True   True   True  \Windows\System32\dxgi.dll
    3004 dwm.exe              0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    3004 dwm.exe              0x000007fefad90000 True   True   True  \Windows\System32\d3d10_1.dll
    3004 dwm.exe              0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
    3004 dwm.exe              0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
    2504 explorer.exe         0x00000000023c0000 False  False  False \Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui
    2504 explorer.exe         0x0000000003240000 False  False  False \Windows\System32\en-US\MMDevAPI.dll.mui
    2504 explorer.exe         0x000007fefd7b0000 True   True   True  \Windows\System32\apphelp.dll
    2504 explorer.exe         0x0000000003230000 False  False  False \Windows\System32\en-US\wdmaud.drv.mui
    2504 explorer.exe         0x000007fefcce0000 True   True   True  \Windows\System32\devrtl.dll
    2504 explorer.exe         0x000007fef58c0000 True   True   True  \Windows\System32\gameux.dll
    2504 explorer.exe         0x000007fefb900000 True   True   True  \Windows\System32\duser.dll
    2504 explorer.exe         0x000007fef3f10000 True   True   True  \Windows\System32\ieframe.dll
    2504 explorer.exe         0x000007fefdb30000 True   True   True  \Windows\System32\samcli.dll
    2504 explorer.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2504 explorer.exe         0x000007fefc900000 True   True   True  \Windows\System32\davclnt.dll
    2504 explorer.exe         0x0000000004500000 False  False  False \Windows\System32\oleaccrc.dll
    2504 explorer.exe         0x000007fef85a0000 True   True   True  \Windows\System32\cscapi.dll
    2504 explorer.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    2504 explorer.exe         0x000007fef93f0000 True   True   True  \Windows\System32\PortableDeviceApi.dll
    2504 explorer.exe         0x000007fefaa00000 True   True   True  \Windows\System32\QUTIL.DLL
    2504 explorer.exe         0x000007fef6b00000 True   True   True  \Windows\System32\provsvc.dll
    2504 explorer.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2504 explorer.exe         0x000007fefae60000 True   True   True  \Windows\System32\msls31.dll
    2504 explorer.exe         0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
    2504 explorer.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2504 explorer.exe         0x000007fef5090000 True   True   True  \Windows\System32\pnidui.dll
    2504 explorer.exe         0x000007fef5cb0000 True   True   True  \Windows\System32\srchadmin.dll
    2504 explorer.exe         0x000007fefb8d0000 True   True   True  \Windows\System32\hid.dll
    2504 explorer.exe         0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    2504 explorer.exe         0x000007fefb4f0000 True   True   True  \Windows\System32\AudioSes.dll
    2504 explorer.exe         0x000007fefd820000 True   True   True  \Windows\System32\sxs.dll
    2504 explorer.exe         0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
    2504 explorer.exe         0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
    2504 explorer.exe         0x000007fef9340000 True   True   True  \Windows\System32\wer.dll
    2504 explorer.exe         0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
    2504 explorer.exe         0x000007fefaf60000 True   True   True  \Windows\System32\IconCodecService.dll
    2504 explorer.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2504 explorer.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2504 explorer.exe         0x000007fef8db0000 True   True   True  \Windows\System32\ExplorerFrame.dll
    2504 explorer.exe         0x000007fefb3c0000 True   True   True  \Windows\System32\msacm32.drv
    2504 explorer.exe         0x000007fefafe0000 True   True   True  \Windows\System32\WindowsCodecs.dll
    2504 explorer.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    2504 explorer.exe         0x000007fefb610000 True   True   True  \Windows\System32\SndVolSSO.dll
    2504 explorer.exe         0x000007fef9820000 True   True   True  \Windows\System32\WPDShServiceObj.dll
    2504 explorer.exe         0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
    2504 explorer.exe         0x000007fef3eb0000 True   True   True  \Windows\System32\oleacc.dll
    2504 explorer.exe         0x000007fef4ad0000 True   True   True  \Windows\System32\imapi2.dll
    2504 explorer.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2504 explorer.exe         0x000007fef3920000 True   True   True  \Windows\System32\wlanapi.dll
    2504 explorer.exe         0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    2504 explorer.exe         0x000007fefb540000 True   True   True  \Windows\System32\xmllite.dll
    2504 explorer.exe         0x000007fefdb50000 True   True   True  \Windows\System32\wkscli.dll
    2504 explorer.exe         0x000007fefc160000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
    2504 explorer.exe         0x000007fef5770000 True   True   True  \Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll
    2504 explorer.exe         0x000007fef4d80000 True   True   True  \Windows\System32\FXSAPI.dll
    2504 explorer.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2504 explorer.exe         0x00000000759a0000 True   True   True  \Windows\System32\ksuser.dll
    2504 explorer.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2504 explorer.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2504 explorer.exe         0x000007fefd3f0000 True   True   True  \Windows\System32\wevtapi.dll
    2504 explorer.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2504 explorer.exe         0x000007fef57f0000 True   True   True  \Windows\System32\msftedit.dll
    2504 explorer.exe         0x000007fefaa20000 True   True   True  \Windows\System32\Syncreg.dll
    2504 explorer.exe         0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
    2504 explorer.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2504 explorer.exe         0x000007fefb6c0000 True   True   True  \Windows\System32\wdmaud.drv
    2504 explorer.exe         0x000007fef3cd0000 True   True   True  \Windows\System32\mlang.dll
    2504 explorer.exe         0x000007fefc8f0000 True   True   True  \Windows\System32\davhlpr.dll
    2504 explorer.exe         0x000007fef4f00000 True   True   True  \Windows\System32\bthprops.cpl
    2504 explorer.exe         0x000007fefa5b0000 True   True   True  \Windows\System32\winhttp.dll
    2504 explorer.exe         0x000007fefbb20000 True   True   True  \Windows\System32\dui70.dll
    2504 explorer.exe         0x000007fefc130000 True   True   True  \Windows\System32\avrt.dll
    2504 explorer.exe         0x000007fef3740000 True   True   True  \Windows\System32\QAGENT.DLL
    2504 explorer.exe         0x000007fefdb70000 True   True   True  \Windows\System32\srvcli.dll
    2504 explorer.exe         0x000007fefad50000 True   True   True  \Windows\ehome\ehSSO.dll
    2504 explorer.exe         0x000007fefc360000 True   True   True  \Windows\System32\cryptui.dll
    2504 explorer.exe         0x000007fef7f80000 True   True   True  \Windows\System32\linkinfo.dll
    2504 explorer.exe         0x00000000758b0000 True   True   True  \Windows\System32\FXSRESM.dll
    2504 explorer.exe         0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
    2504 explorer.exe         0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
    2504 explorer.exe         0x000007fefc000000 True   True   True  \Windows\System32\MMDevAPI.dll
    2504 explorer.exe         0x000007fefc610000 True   True   True  \Windows\System32\dhcpcsvc.dll
    2504 explorer.exe         0x000007fefab30000 True   True   True  \Windows\System32\batmeter.dll
    2504 explorer.exe         0x000007fefbc20000 True   True   True  \Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll
    2504 explorer.exe         0x000007fef3e50000 True   True   True  \Windows\System32\hgcpl.dll
    2504 explorer.exe         0x00000000066e0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    2504 explorer.exe         0x000007fef3690000 True   True   True  \Windows\System32\StructuredQuery.dll
    2504 explorer.exe         0x000007fef5ca0000 True   True   True  \Windows\System32\wlanutil.dll
    2504 explorer.exe         0x000007fefc920000 True   True   True  \Windows\System32\ntlanman.dll
    2504 explorer.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2504 explorer.exe         0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
    2504 explorer.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2504 explorer.exe         0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    2504 explorer.exe         0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
    2504 explorer.exe         0x000007fef5b70000 True   True   True  \Windows\System32\actxprxy.dll
    2504 explorer.exe         0x000007fef3790000 True   True   True  \Windows\System32\WWanAPI.dll
    2504 explorer.exe         0x000007fef5da0000 True   True   True  \Windows\System32\ntshrui.dll
    2504 explorer.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    2504 explorer.exe         0x000007fefbfd0000 True   True   True  \Windows\System32\shacct.dll
    2504 explorer.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2504 explorer.exe         0x000007fefabf0000 True   True   True  \Windows\System32\stobject.dll
    2504 explorer.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2504 explorer.exe         0x000007fef6b40000 True   True   True  \Program Files\Internet Explorer\ieproxy.dll
    2504 explorer.exe         0x000007fef4e20000 True   True   True  \Windows\System32\FXSST.dll
    2504 explorer.exe         0x000007fefaa40000 True   True   True  \Windows\System32\DXP.dll
    2504 explorer.exe         0x000007fefc050000 True   True   True  \Windows\System32\powrprof.dll
    2504 explorer.exe         0x000007fef5ea0000 True   True   True  \Windows\System32\networkexplorer.dll
    2504 explorer.exe         0x000007fefaac0000 True   True   True  \Windows\System32\prnfldr.dll
    2504 explorer.exe         0x000007fefb740000 True   True   True  \Windows\System32\taskschd.dll
    2504 explorer.exe         0x000007fef1d50000 True   True   True  \Windows\System32\wpdshext.dll
    2504 explorer.exe         0x000007fef3910000 True   True   True  \Windows\System32\wwapi.dll
    2504 explorer.exe         0x000007fef5e20000 True   True   True  \Windows\System32\cscui.dll
    2504 explorer.exe         0x000007fef7f20000 True   True   True  \Windows\System32\cscobj.dll
    2504 explorer.exe         0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
    2504 explorer.exe         0x000007fef3b40000 True   True   True  \Windows\System32\UIAnimation.dll
    2504 explorer.exe         0x000007fefc950000 True   True   True  \Windows\System32\drprov.dll
    2504 explorer.exe         0x000007fefb340000 True   True   True  \Windows\System32\midimap.dll
    2504 explorer.exe         0x000007fef8d70000 True   True   True  \Windows\System32\PortableDeviceTypes.dll
    2504 explorer.exe         0x000007fefc990000 True   True   True  \Windows\System32\VBoxMRXNP.dll
    2504 explorer.exe         0x0000000005b50000 False  False  False \Windows\System32\en-US\bthprops.cpl.mui
    2504 explorer.exe         0x000007fefb5b0000 True   True   True  \Windows\System32\dwmapi.dll
    2504 explorer.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2504 explorer.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    2504 explorer.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    2504 explorer.exe         0x000007fef4b50000 True   True   True  \Windows\System32\SyncCenter.dll
    2504 explorer.exe         0x000007fefc630000 True   True   True  \Windows\System32\authui.dll
    2504 explorer.exe         0x000007fef5250000 True   True   True  \Windows\System32\netshell.dll
    2504 explorer.exe         0x000007fef9860000 True   True   True  \Windows\System32\EhStorShell.dll
    2504 explorer.exe         0x000007feffe70000 True   True   True  \Windows\System32\wininet.dll
    2504 explorer.exe         0x00000000ff320000 True   False  True  \Windows\explorer.exe
    2504 explorer.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    2504 explorer.exe         0x000007fefacc0000 True   True   True  \Windows\System32\AltTab.dll
    2504 explorer.exe         0x000007fefdbd0000 True   True   True  \Windows\System32\mpr.dll
    2504 explorer.exe         0x000007fefb8e0000 True   True   True  \Windows\System32\dsrole.dll
    2504 explorer.exe         0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    2504 explorer.exe         0x000007fefaf70000 True   True   True  \Windows\System32\cscdll.dll
    2504 explorer.exe         0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    2504 explorer.exe         0x00000000049e0000 False  False  False \Windows\System32\en-US\batmeter.dll.mui
    2504 explorer.exe         0x000007fef87b0000 True   True   True  \Windows\System32\winspool.drv
    2504 explorer.exe         0x000007fef29e0000 True   True   True  \Windows\System32\SearchFolder.dll
    2504 explorer.exe         0x000007fefaea0000 True   True   True  \Windows\System32\shdocvw.dll
    2504 explorer.exe         0x000007fefad60000 True   True   True  \Windows\System32\EhStorAPI.dll
    2504 explorer.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    2504 explorer.exe         0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    2504 explorer.exe         0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
    2504 explorer.exe         0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
    2504 explorer.exe         0x000007fefdae0000 True   True   True  \Windows\System32\samlib.dll
    2504 explorer.exe         0x000007fefecd0000 True   True   True  \Windows\System32\iertutil.dll
    2504 explorer.exe         0x000007fefb700000 True   True   True  \Windows\System32\winmm.dll
    2504 explorer.exe         0x000007fef5d10000 True   True   True  \Windows\System32\timedate.cpl
    2504 explorer.exe         0x000007fefb320000 True   True   True  \Windows\System32\dhcpcsvc6.dll
    2504 explorer.exe         0x000007fefd930000 True   True   True  \Windows\System32\winnsi.dll
    2504 explorer.exe         0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
    2504 explorer.exe         0x000007fefe170000 True   True   True  \Windows\System32\urlmon.dll
    2504 explorer.exe         0x000007fef9780000 True   True   True  \Windows\System32\netprofm.dll
    2504 explorer.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2504 explorer.exe         0x000007fefa3a0000 True   True   True  \Windows\System32\webio.dll
    2504 explorer.exe         0x000007fef4fc0000 True   True   True  \Windows\System32\ActionCenter.dll
    2504 explorer.exe         0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    2504 explorer.exe         0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
    2504 explorer.exe         0x000007fef9800000 True   True   True  \Windows\System32\mssprxy.dll
    2504 explorer.exe         0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
    2504 explorer.exe         0x000007fef3b70000 True   True   True  \Windows\System32\thumbcache.dll
    2504 explorer.exe         0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
    2504 explorer.exe         0x000007fefb650000 True   True   True  \Windows\System32\es.dll
    2504 explorer.exe         0x000007fefb360000 True   True   True  \Windows\System32\msacm32.dll
    2504 explorer.exe         0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
    2304 VBoxTray.exe         0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2304 VBoxTray.exe         0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    2304 VBoxTray.exe         0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2304 VBoxTray.exe         0x000000013f2a0000 True   False  True  \Windows\System32\VBoxTray.exe
    2304 VBoxTray.exe         0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    2304 VBoxTray.exe         0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2304 VBoxTray.exe         0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
    2304 VBoxTray.exe         0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    2304 VBoxTray.exe         0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2304 VBoxTray.exe         0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    2304 VBoxTray.exe         0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2304 VBoxTray.exe         0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    2304 VBoxTray.exe         0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    2304 VBoxTray.exe         0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2304 VBoxTray.exe         0x000007fefae40000 True   True   True  \Windows\System32\VBoxHook.dll
    2304 VBoxTray.exe         0x000007fefbe40000 True   True   True  \Windows\System32\uxtheme.dll
    2304 VBoxTray.exe         0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    2304 VBoxTray.exe         0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    2304 VBoxTray.exe         0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    2304 VBoxTray.exe         0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    2304 VBoxTray.exe         0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    2304 VBoxTray.exe         0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    2304 VBoxTray.exe         0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    2304 VBoxTray.exe         0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    2304 VBoxTray.exe         0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    2304 VBoxTray.exe         0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    2304 VBoxTray.exe         0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2304 VBoxTray.exe         0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    2524 SearchProtocol       0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    2524 SearchProtocol       0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    2524 SearchProtocol       0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    2524 SearchProtocol       0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    2524 SearchProtocol       0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    2524 SearchProtocol       0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    2524 SearchProtocol       0x000007fefb2f0000 True   True   True  \Windows\System32\msshooks.dll
    2524 SearchProtocol       0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    2524 SearchProtocol       0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    2524 SearchProtocol       0x000007fefb180000 True   True   True  \Windows\System32\mapi32.dll
    2524 SearchProtocol       0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    2524 SearchProtocol       0x000007fef85a0000 True   True   True  \Windows\System32\cscapi.dll
